_id,body,rating.authoritative,rating.threatening,rating.rewarding,rating.unnatural,rating.emotional,rating.provoking,rating.timesensitive,rating.imperative
64e394aa5c0aa5be4e141da9,Subject: can you work you legalies into this form .\n,0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141daa,"Subject: european pharm .\n hi\n swiss pharm , did this ring a bell in your mind ?\n curious ? - read on . .\n in the heart of switzerland since 1931 . our online store\n carries a wide assortment of medicines .\n with laxed laws we ask no questions leave the discretion\n up to the individual .\n iron - clad swiss privacy security laws allow for complete\n safety of personal information .\n weekly specials include : all pain - klllers ,\n sleep - aids ( amb / val ) , sexx - aids ( ci / vi ) .\n we ship around the world , quickly discretley .\n bulk discounts on mid - large orders\n http : / / morris . ymil . com / ph / 864 / morris\n regards\n morris crenshaw\n trusted , tried proven\n did this reach you in error ?\n please let us know and your contact email will be discarded\n http : / / morris . uidm . com / z . php\n",0,0,1,1,0,1,0,1
64e394aa5c0aa5be4e141dab,"Subject: hello lanigel free teen action !\n dear lanigel ,\n 100 % free adult hardcore !\n click here\n you have received this advertisement because you have opted in to receive\n free adult internet offers and\n specials through our affiliated websites . if you do not wish to receive\n further emails or have received the\n email in error you may opt - out of our database by clicking here :\n click here\n please allow 24 hours for removal .\n this e - mail is sent in compliance with the information exchange promotion and\n privacy protection act .\n section 50 marked as ' advertisement ' with valid ' removal ' instruction .\n [ nkiys 5 ]",0,0,0,0,0,0,0,1
64e394aa5c0aa5be4e141dac,Subject: power trading systems - bi - weekly status\n week ending 8 / 31 / 01 :\n glad to discuss . . .\n steve,0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141dad,"Subject: re : 2 nd notice # dd 309\n hello ,\n did you have the chance to read my email from last week ? well ,\n i ' m happy to tell you that you are * pre - approved * for a home\n mortgage with a rate as low as 2 . 24 % .\n this is a great opportunity to take advantage of these affordable\n rates while they are still historically low . let us help you find the\n best solution , whether you are thinking about purchasing a new\n home , refinancing , or would like extra cash .\n your customer tracking number is # k 5697252 . you will need to\n visit the link below within 24 hours in order to confirm your information .\n thanks for your time .\n http : / / lenderto . com / ? partid = rbues\n best regards ,\n jarrod emerson\n loan consultant\n heritage finance\n * courtesy option * : lenderto . com / st . html\n",0,0,1,1,0,0,1,1
64e394aa5c0aa5be4e141dae,"Subject: maya / mayan language\n \n i ' m looking for information on the maya / mayan language : descriptive as well as historical . references are also needed . thank you . kalaya tingsabadh department of linguistics faculty of arts chulalongkorn university bangkok 10330 , thailand kalaya @ chulkn . car . chula . ac . th\n",0,0,0,0,0,0,0,1
64e394aa5c0aa5be4e141daf,"Subject: re : 6 . 1143 , disc : kinship terms\n \n i am not qualified to speak about english in general , but i have observed that some of the argument is based on statements that are not universally true . i do n't know the source of the usage , but in my family we call children by the same type of term about equally . that is , i am as likely to yell "" daughter , you have a phone call "" as "" son , get down the stairs and do the dishes "" . similarly , i use both terms to indicate closeness : "" nice job , son "" , "" good one , daughter ! "" . my husband has ( i think ) picked it up from me , but my brother 's family does this too . carolyn ostrander clostran @ mailbox . syr . edu\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141db0,"Subject: this web site is your internet gold mine $ $ $\n \n remove instructions below . visit our web site at : http : / / www . interwise . cc this web site is your internet gold mine $ $ $ unlimited toll free tech support for all our products imc is the largest internet software company in the country we carry all internet software programs available and we guarantee to beat any price ! call 808-876 - 1550 the cutting edge of e-mail technology : "" express mail server "" from imc for only $ 275 for a limited time only ! this is the best of all e-mail programs , we know we have tried them all . if your reading this message , that only proves it works you will not find it anywhere for less you can download a demo for free from our full service web site , complete with step by step instructional tutorial ! try before you buy ! we know you will love it ! it 's a bulk e-mailers dream come true , at last ! the same software goes for $ 695 . 00 ! you can also get it for $ 495 . 00 from l . s . enterprises you can call : 808-876 - 1550 and get more information or order a copy today for $ 275 ( for a limited time only ) . or fax your order / info request to : ( 808 ) 878-6869 ( include your name , phone number , e-mail address ) visit our web site at : http : / / www . interwise . cc ( if you can't log into the site just call us , sometime the site is overloaded with hits ) we also have 60 million e-mail addresses and an excellent "" remove list "" service available for only $ 99 . we accept all major credit cards : visa * master card * american express * discover card we can also accept checks by fax ! simply fax your check to : 808-878 - 6869 so do n't hesitate , call today this offer is for a limited time only ! what is express mail server ? express mail server ( ems ) bulk e-mail software is the only thing that works . ems transforms your computer into a personal mail server . with no additional hardware , ems software will give you complete control of your mailings , because the mail you send will originate from your computer and be delivered directly into the mailbox of your recipient . since the mail originates from your computer , it is no longer necessary to use your internet service provider 's mail server . when you use the previous generation stealth or cloaking type programs , they work by uploading your mail to your provider 's mail server . they can also be programmed to send mail through other providers mail servers without authorization ( this is considered theft of service ) . the problem is , the previous generation stealth type programs upload the messages faster than these mail servers can process them . many times this causes a provider 's mail server to bog down and crash . obviously , this will make providers furious with you . furthermore , you may think that you are sending hundreds of thousands of messages , unfortunately , most of it simply gets filtered and deleted by the mail server . you are lucky to get 10 % - 20 % of that mail delivered . with ems software your computer emulates a mail server and you actually control and watch all your mail being delivered piece by piece . there is a 100 % delivery rate with this program anywhere on the internet . we did say 100 % delivery rate to any internet email addresses . a bold claim but it is true . this is the latest technical advance in bulk email since the advent of the stealth type programs . this program verifies domains and validity of email addresses before sending mail . this dramatically reduces your bounced back undeliverables . bounced back undeliverables can sure bog down a server . you can also control where you want any bounced back mail to go . it can go to any email address you want with ems . ems can work with any dial up internet account , ( aol is not considered a dial up internet account ) an isdn line or a t - 1 or t - 3 . it runs on windows 95 or nt . we have not heard of any person losing a dial up account with this software . one reason bulk email is so frowned upon with numerous isp 's ( internet service providers ) is people try to send as much mail as they can , as quick as they can and crash the mail server of the isp . this won't happen with ems software since you do n't since you do n't use the mail server of the isp to send your mail . the program actually sends the mail directly from your computer , which is now , a bona fide mail server , to the recipients mail server avoiding any potential blocks that would prevent you from reaching those on your mailing list . you do not have to "" forge "" headers or randomize anything to have 100 % of your mail delivered , although the program does allow for randomization and customizing of headers . you can send mail omitting the "" to "" "" from "" and "" reply to "" portions of your headers . want to send out your messages in color . this is not a problem with ems . just select a font color with your mouse , and then click on a background color as well . want to make your font bold or put it into italics , just point and click . want your message centered or shifted left or right , once again just point and click . unlike all of the others , ( which are all the same , but go by different names ) this software is very straightforward and easy to use . if you can log on to aol , you already know more about computers than you 'd need to use ems . we also provide technical support by phone to answer any questions you may have . ems works with any windows 95 or nt computer . it requires no additional hardware or software . the ems software sends at speeds up to 80 , 000 messages per hour delivered using a modest pentium and a 28 . 8 modem . rates will dramatically increase with an isdn or cable modem and of course with a t - 1 they will be even faster . if you want to take advantage of this breakthrough in bulk email technology give us a call on the number below . we do n't plan on repeat mailings for this product so take advantage of this opportunity . the cost to you is $ 275 . 00 ! money well spent if you consider that you can buy stealth ( or the many others like it . . . they all operate the same way ) for $ 400 . you might be happy with stealth if you do n't mind frequent loss of dial-up accounts , and lot of complaints . not getting a lot of your mail delivered due to blocks and crashed mail servers deleting your mail , along with the resulting low response rate from your mailings , all of which defeated the purpose of e-mailing in the first place ! few people are aware of this new technology , so you are already leaps and bounds ahead of any competition . using this , you can sell anything you wish , over and over . also , consider that you may decide to offer a mailing service to others . you ' ve probably gotten e-mails that claim they can send your advertisement e-mail for a cost of $ 200 per 100 , 000 . what most people do n't realize is that only 20 or 30 of the mail they pay these people to get sent actually gets delivered ! this mailing service is very profitable , and using this software , you can advertise that service to millions for free ! we also have cd roms with 60 million addresses to help you start . with your purchase , visit our web site at : http : / / www . interwise . cc ( if you can't log into the site just call us , sometime the site is overloaded with hits ) call i . m . c at : phone : ( 808 ) 876-1550 fax : ( 808 ) 878-6869 and place your order today while supplies last and we ' ll be happy to send you a demo copy and answer any questions you may have . or call us and we will give you our full service web site addresses * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * to be removed from our mailing list or to be added to our "" global remove list "" simply go to : http : / / www . ctct . com all remove requests are respectfully processed immediately * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *\n",0,0,1,0,0,0,1,1
64e394aa5c0aa5be4e141db1,"Subject: romanizations\n \n i am looking for references for "" linguisitcally minded "" and / or standard romanizations to be used to produce orthographies of the following languages : arabic cantonese korean farsi hindi tamil all characters used in the romanization must be found on a standard keyboard . there needs to be a mapping between the original orthography and the romanization - - the romanization can contain more linguistic "" smarts "" than the original orthography . i ' ll post a summary of responses if it seems appropriate . so far i ' ve been looking at : arabic : for arabic if have been looking at the romanization used in the "" english - arabic conversational dictionary "" by richard jaschke , which claims to be "" one of the best pocket guides to arabic ever published "" cantonese : lshk ( linguistic society of hong kong , 1993 ) ( i ' m leaning toward this one . . . ) sidney lau korean : hangul ( i like this one . . . anyone ever had any negative experience with it ? ) farsi : i do n't have much for this but a little book called "" colloquial persian "" by leila moshiri . hindi : no reference , but i have made what i think may be a decent romanization . . . is there a standard ? none of the native speakers in my neck of the woods seems to know of one . . . tamil : pretty empty here . . . . .\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141db2,"Subject: sociolinguistics\n \n deborah cameron , ed , , the feminist critique of language a reader since its first publication in 1990 , the feminist critique of language has been the established guide to the major debates and directions in current feminist thinking about language . this edition has been thoroughly updated and expanded to take account of new developments in feminist thought about language , including new material on sexist language and political correctness . new extracts have been included from : felly nkweto simmonds , trinh t . minh - ha , luce irigaray , sara mills , margaret doyle , debbie cameron , susan ehrlich and ruth king , kate clark , sally mcconnell - ginet , deborah tannen , aki uchida , jennifer coates and kira hall . each section has been subdivided to clarify the key areas of debate and new editorial material and suggested reading sections have been added . routledge : 1998 : 392 pp cl : 0 415 16399 4 : # d4787 : $ 75 . 00 pb : 0 415 16400 1 : # d4791 : $ 22 . 99 harold f . schiffman , linguistic culture and language policy now available in paperback , linguistic culture and language policy examines how language policy in three very different nations evolved and how it is not merely the specific embodiment of rule , but rather primarily a social construct that rests on other conceptual elements such as belief systems , attitudes and myths . by scrutinizing the multilingual democracies of india , france and the us , schiffman examines how language policies are formed within a broader framework and are heavily influenced by the covert and implicit grass-roots of its linguistic culture . by seeing language policy as culture-specific , we understand why language policies evolve , why they work - - or not - - and how people 's lives are affected by them . politics of language routledge : 1998 : 368 pp pb : 0 415 18406 1 : # d5174 : $ 29 . 99 peter auer , ed , , code-switching in conversation language , interaction and identity collecting contributions from a wide variety of international sociolinguistic settings in which this phenomenon of code-switching is observed , this volume addresses the structure , function and ideological value of such bilingual behavior . the contributors question many views of code-switching on the basis of many european and non - european contexts . by bringing together linguistic , anthropological and socio-psychological research , they move towards a more realistic conception of bilingual conversation . routledge : 1998 : 368 pp cl : 0 415 15831 1 : # d3859 : $ 90 . 00 david barton and mary hamilton , local literacies reading and writing in one community local literacies is a unique study of everyday reading and writing . by concentrating on a selection of people in a particular community in britain , the authors analyze how they use literacy in their day to day lives . this exploration provides a description of literacy at one point in time , and also reveals the nature and significance of communication to people , households and communities . routledge : 1998 : 320 pp cl : 0 415 17149 0 : # d5178 : $ 90 . 00 pb : 0 415 17150 4 : # d5182 : $ 27 . 99 for more information on these and other titles from : routledge london * new york in north america : www . routledge-ny . com elsewhere : www . routledge . com\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141db3,"Subject: query : classicalphilology list\n \n i would like to ask for information on a similar discussion list as this one on issues in classical philology , mainly literature but also history , linguistics &c . please send messages to szigetva @ osiris . elte . hu thanks . peter szigetvari\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141db4,"Subject: sum : not . . . until\n \n dear lingustis , i am very sorry that i have been convinced that i have already posted my summary of the query on _ not . . . until _ i asked you in march ( ! ) . i cheked my fd several days ago and found that i compiled several respon - ses dated in march , but i could not found my summary in any of my fds or hd . if i have already posted a summary , please do n't bother to read it again . i will defineitely repeat an error again . here are my query and summary . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * my query in march : dear linguists , i read renaat declerck 's ( 1995 ) paper titled "" the problem of _ not _ . . . _ until _ , "" in _ lingsuitics _ 33 , 55-98 . he considers that ( 1 ) below implies not only that john did n't wake up before nine but also that he did wake up at nine ( as late as nine , he could have woken up earlier ) . he seems to claim that all types of _ not _ . . . _ until _ does have such an implication . he calls it the sense of acualization . he also claims that the sense of actualization is not "" implicature "" but "" assertion "" . ( what do you think ? ) ( 1 ) john did n't wake up until nine . my first query is : do all types of _ not _ . . . _ until _ have the sense of actualization ? what about the sentences below ? the second query is : is the sense of actualization able to be cancelled or suspended , by adding such phrases as _ if not later _ , _ or possibly later _ , _ at least _ ? please judge whether the sense of actualization arises in each sentence arises or not . ( 2 ) _ until _ nine , john _ did n't _ wake up . ( 3 ) bill _ did n't _ say another word _ until _ he died . ( 4 ) a . nancy remained a spinster _ until _ she died . b . nancy _ did n't _ get married _ until _ she died . ( 5 ) $ b ! h ( jcool , $ b ! i ( ji told him . $ b ! h ( jwhat do you feel ? $ b ! i ! h ( jnothing . well , uh , maybe i ' m exaggerating . it was a kick , but not a big enough one for me to want to take the chance again , except for stakes . but le 's _ not _ talk about it abstractly _ until _ we ' re out of here . now , first question : the bottles . shall we take them all with us , or leave one ? $ b ! i ! h ( jtake them , $ b ! i ( ji said . ( brown corpus : l24 ) ( 6 ) she gave a little pout and said , $ b ! h ( ji _ do n't _ get off work _ until _ eleven o ' clock . that 's when my evening commences . $ b ! i ( j ( brown : l02 ) ( 7 ) the fact that the queen is expecting a baby will _ not _ be official _ until _ an official announcement has been made . ( lob : a10 ) ( 8 ) nor have we remembered that in the melting pot of america the hundreds of isolated and semi-isolated ethnic , regional and occupational groups did _ not _ fuse into a homogeneous national _ until _ long after education and industrialization had caused them to cast oral tradition aside as a means of carrying culturally significant material . ( brown : f19 ) ( 9 ) his own inner voice , which should tell him what not to do , has not developed . it _ won't _ develop _ until _ he has words with which to clothe it . ( brown : b13 ) $ b ! ! ( j ( 10 ) john _ did n't _ stay awake _ until _ 6 . $ b ! ! ( j ( 11 ) ensign vesole decided that he would _ not _ tarry _ until _ he heard the whispering of the bombs , and when night began to fall , he put seaman 2 / c donald l . norton and seaman 1 / c william a . roch - ford on the guns and told them to start shooting the moment they saw an enemy silhouette . ( brown : f02 ) ( 12 ) john left _ until _ midnight . ( is this really acceptable ? ) third query : are the following sentences acceptable ? ( 13 ) _ until _ nine , john _ did n't _ wake up . i do n't know about later , for i left at nine . / in fact , i heard later that he did not wake up after nine either . ( 14 ) john _ did n't _ wake up _ until _ nine . in fact , i heard later that he did n't wake up at all . if you have any comment on this problem , i would be very grateful . thanks a lot in advance . best wishes , hiroaki tanaka associate professor , tokushima university , japan . ( gca01363 @ niftyserve . or . jp ) * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * to this query , those who reponded are the following people . i am very grateful to them . james kirchner ( jpkirchner @ aol . com ) micheal ? ( meb3 @ crux5 . cit . cornell . edu ) gerald b . mathias ( mathias @ uhunix . uhcc . hawaii . edu ) larry horn ( lhorn @ yalevm . cis . yale . edu ) jack wiedrick ( wied6480 @ varney . idbsu . edu ) almost all my sentences seem to imply actualization , with the following exceptions : ( 3 ) is aceptable to many but not all speakers ( dr . horn ) . ( 4 ) implies actualization in the sense that mary got married on her deathbed , or means at her deathbed she was still a spinster . the first reading is less possible than the second . about ( 3 ) and ( 4 ) , the below is the part of my paper titled "" implicature of _ not . . . until _ "" for _ english linguistics _ ( 1995 ) vol . 12 ( forthcoming ) ( journal of english linguistics society of japan ) which i wrote a month ago . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 3 . 1 . nia examples ( 5a ) and ( 5b ) illustrate typical cases with no implicature of actualization ( nia ) . ( 5 ) a . john was a loyal member of his party until he died . b . bill did n't say another word until he died . ( heinamaki 1978 : 113 ) ( 6 ) a . nancy remained silent until she died . b . # nancy did n't get married until she died . ( declerck 1995 : 69 ) in both examples of ( 5 ) , death blocks actualization of the head clause . john cannot be a disloyal member after his death , and bill cannot say anything after his death . nia comes from pragmatic ( real world ) knowledge . declerck assumes that examples like ( 6b ) ( and also ( 5b ) ) are semantically anomalous , although he accepts an affirmative sentence like ( 6a ) . it would be impossible for declerck to accept ( 6b ) , because he considers that all examples of not . . . until must be associated with the sense of actualization , i . e . , not . . . until presupposes the truth of actualization , so that declerck forcibly matches his analysis with data . but not . . . until x died does exist as in an acceptable sentence like ( 5b ) , in which case say another word means $ b ! h ( jexpress in words $ b ! i ( j , although ( 5b ) is also semantically anomalous in the sense of $ b ! h ( jutter / pronounce $ b ! i ( j . besides , some of my informants accept ( 6b ) . those who find ( 6b ) unacceptable must account for the difference between ( 5b ) and ( 6b ) . one solution is that we will let nip work on the one hand as in ( 5b ) and will not let it work on the other as in ( 6b ) . but this solution is ad hoc . the other is that the difference lies in our pragmatic knowledge . even though one cannot say anything after his / her death , s / he can leave something other than his / her words , i . e . , negation of saying something does not always imply saying nothing . one can leave his / her message , will or anything else . hence , a rare reading of ia : people found his will after his death . in ( 6b ) , however , one cannot get married after s / he dies , i . e . , death blocks marriage . we cannot imagine the negation of marriage other than not getting married . this pragmatic reasoning would be more appropriate . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * ( 10 ) have also two meanings : ( i ) john kept dozing off , but at 6 : 00 he finally succeeded in keeping himself awake , ( ii ) john went to sleep before 6 : 00 . ( prof . james kirchner ) ( 12 ) is only possible in the sense that john was gone for a while and then he came back at midnight . ( prof . jack wierdrick ) i wanted to know that ( 13 ) and ( 14 ) are the sentences which can cancel the sense of actualization . the result is that ( 13 ) is acceptable and ( 14 ) is unacceptable . prof . jack wierdrick says that ( 13 ) is awkward , although the right interpretation could be gotten from it . he gave me an example like _ up until nine ( at least ) , john did n't wake up . _ concerning the problem of cancelability , dr . larry horn cites his examples from his famous dissertaion _ on the semantic properties of logical operators in english _ as follows : santa claus won't get here until midnight , if not { * earlier / later } . , if then . , and he may not even get here then . he says that in general ' not . . . until s ' , as opposed to ' not . . . until np ' , constructions 's trongly implicate a "" late "" bound which can be suspended . thank you very much for all the responces . i wrote a very short paper about _ not . . . until _ , which will be publised this fall . if you want a copy of it , i would be pleased to send it to you by the form of text-file via e-mail . best wishes , hiroaki tanaka , faculty of integrated arts and sciences , tokushima university , japan . e - mail : hiro-t @ ias . tokushima-u . ac . jp ( office ) gca01363 @ niftyserve . or . jp ( home )\n",0,0,0,1,0,0,0,0
64e394aa5c0aa5be4e141db5,"Subject: gls 1995 : developments in discourse analysis\n \n the georgetown linguistics society presents gls 1995 : developments in discourse analysis february 17-19 , 1995 georgetown university , washington d . c . gls 1995 : developments in discourse analysis is an interdisciplinary conference featuring presentations and colloquia focusing on a variety of topics in discourse analysis , ranging from discourse analytic theory to the use of discourse analysis as a tool in other disciplines . papers address discourse in the media , the workplace , the classroom , everyday conversation , and in therapeutic , political , legal , religious , and other institutional contexts , addressing such areas as gender , identity , argument , authority , and narrative . the discourse analytic approaches include interactional sociolinguistics , critical discourse analysis , ethnography , conversation analysis , and cognitive science . the conference presenters , paper titles , and plenary speakers are provided below in this announcement . * * how to contact gls 1995 * * requests for information , including information about transportation , accomodations , and a discount on airfare , may be addressed to the georgetown linguistics society : gls 1995 gls @ guvax . georgetown . edu georgetown university gls @ guvax . bitnet department of linguistics 202-687 - 6166 479 intercultural center washington , d . c . 20057-1068 regularly updated information about gls 1995 is also available through the world - wide web georgetown linguistics home page : http : / / www . georgetown . edu / cball / gu _ lx . html pre-registration form for * * gls 1995 * * please complete and print this form or provide the required information on another sheet of paper and mail to gls 1995 , georgetown university , department of linguistics , 479 intercultural center , washington , d . c . 20057-1068 name : affiliation : mailing address : e - mail address : phone number : registration fee . please remit the appropriate registration fee in the form of a check or money order made payable to "" georgetown university "" : student non - student preregistration ( through feb . 10 ) $ 20 . 00 $ 30 . 00 on - site registration $ 30 . 00 $ 40 . 00 attendance needs ( ) american sign language interpretation ( ) crash space ( first-come basis ) ( ) other ( please specify ) _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ * * conference schedule * * friday , february 17 2 : 00 pm to 7 : 45 pm , reception at 8 : 00 pm saturday , february 18 9 : 30 am to 7 : 15 pm sunday , february 19 9 : 30 am to 5 : 00 pm * * plenary speakers * * * frederick erickson , university of pennsylvania * charles goodwin , university of south carolina * heidi hamilton , georgetown university * deborah schiffrin , georgetown university * roger shuy , georgetown university * deborah tannen , georgetown university * * colloquia * * discourse and conflict ( coordinator : christina kakava ) * faye c . mcnair - knox discourse and conflict in african - american english womantalk : patterns of grammaticalized disapproval in narratives * christina kakava evaluation in personal and vicarious stories : mirror of a greek man 's self * patricia e . o'connor ' you can't keep a man down ' : positioning in conflict talk and in violent acts * laine berman life stories from the streets : homeless children 's narratives of violence and the construction of a better world developments in conversation analysis : oh , what , or , pardon ( coordinator : maria egbert ) * paul drew ' what ' ? : a sequential basis for an ' open ' form of repair initiation in conversation ( and some implications for cognitive approaches to interaction ) * maria egbert the relevance of interactants ' eye gaze to the organization of other-initiated repair : the case of german ' bitte ? ' ( ' pardon ? ' ) * anna lindstrom ' or ' - constructed inquiries as a resource for probing the relevance of prior talk in swedish conversation * john heritage ' oh ' - prefaced responses to inquiry developments in signed language discourse ( coordinator : melanie metzger ) * ruth morgan the interplay of place and space in a namibian sign language narrative * kathleen wood negotiating literate identities : life stories of deaf students * susan m . mather adult - deaf toddler discourse * tina m . neumann figurative language in an american sign language poem : personification and prosopopoeia * scott liddell and melanie metzger spatial mapping in an asl narrative : examining the use of multiple surrogate spaces * elizabeth a . winston spatial mapping in comparative discourse frames in american sign language frames theory ( coordinator : janice hornyak ) * janice hornyak personal and professional frames in office discourse * susan hoyle negotiation of footing in play * carolyn kinney the interaction of frames , roles and footings : conversational strategies of co-leaders in a long-term group * yoshiko nakano interplay of expectations in cross-cultural miscommunication : a case study of negotiations between americans and japanese * suwako watanabe framing in group discussion : a comparison between japanese and american students * * paper sessions * * negotiating authority and status * cynthia dickel dunn the language of the tea teacher : shifting indexical ground in a japanese pedagogical context * lena gavruseva ' what is this drivel about garages ? ' : the construction of authoritative self in the cover letter discourse * geoffrey raymond the voice of authority : sequence and turn design in live news broadcasts * hideko nornes abe discourse analysis on distal and direct styles of japanese women 's speech will the real author please stand up ? : exploiting the speech of others * richard buttny talking race on campus : reported speech in accounts of race relations at a university campus * akira satoh reported speech in english and japanese : a comparative analysis * joyce tolliver evidentiality and accountability in literary narrative interpreting , challenging , evaluating gender * jennifer curtis contestation of masculine identities in a battering intervention program * keller s . magenau more than feminine : attending to power and social distance dimensions in spoken and written workplace communication * keli yerian male and female tv directors talking on the air and off * donna trousdale social languages and privileging : gender and school science discourse discourse influences on syntactic categories and structures * jennifer arnold the interaction between discourse focus and verbal form in mapudungun * rajesh bhatt information status and word order in hindi * paul hopper discourse and the category ' verb ' in english discursive enactments of cultural ideologies * isolda carranza stance - making in oral interviews * agnes weiyun he stories as interactional resources : narrative activity in academic counseling encounters * shari e . kendall religion and experience : constructed dialogue , narrative , and life story in religious testimonies political , intellectual , institutional identities * anna de fina pronominal choice , identity and solidarity in political discourse * charlotte linde other people 's stories : third person narrative in individual and group identity * karen tracy the identity work of questioning in intellectual discussion computational approaches to discourse analysis * megan moser and johanna d . moore an approach to the study of discourse cues * yan qu a computational approach for automatically extracting discourse rules * donald lewis theme and eventline in a classical hebrew narrative : a computer-assisted analysis competing discourses and dominance * tony hak ' she has clear delusions ' : the production of a factual account * catherine f . smith democratic discourses * john clark standard and vernacular : persuasive discourse styles in conflict * kathryn remlinger keeping it straight : the socio-linguistic construction of a heterosexual ideology in a campus community interactional construction of cognitive understanding * pamela w . jordan and megan moser global coordination in computer-mediated conversation * claudia roncarati repetition and cognition in the information flow : a case-study in brazilian portuguese database * andrea tyler and john bro examining perceptions of text comprehensibility : the effect of order and contextualization cues * toshiko hamaguchi manifestation of shared knowledge in conversation humorous faces * nancy k . baym humorous performance in a computer-mediated group * diana boxer and florencia cortes - conde teasing that bonds : conversational joking and identity display conversational moves * c . antaki , f . diaz , a . collins participants ' orientation to footing : evidence from conversational completion * peter muntigl saving face in argument : an analysis of face-threatening disagreements * martin warren how do conversations begin and end ? interactional explanations for patterns of variation * scott fabius kiesling using interactional discourse analysis to explain variation * sylvie dubois the coherent network of effects on discourse privileged views in media discourse * gertraud benke news about news : textual features of news agency copies and their usage in the newsproduction * debra graham racism in the reporting of the o . j . simpson arrest : a critical discourse analysis approach * ian hutchby arguments and asymmetries on talk radio * joanna thornborrow talk shows and democratic discourse narrative structures across languages * viola g . miglio tense alternations in medieval prose texts * asli ozyurek how children use connectives to talk about a conversation * marybeth culley rhetorical elaborations of a chiricahua apache comic narrative genre prior discourses and the structure of classroom interaction * mary buchinger bodwell "" now what does that mean , ' first draft ' ? "" : adult literacy classes and alternative models of editing a text * deborah poole the effects of text on talk in a classroom literacy event * myriam torres why teachers do not engage in co-construction of knowledge : a critical discourse analysis * * upcoming georgetown conferences * * georgetown round table on languages and linguistics 1995 . "" linguistics and the education of second language teachers : ethnolinguistic , psycholinguistic , and sociolinguistic aspects . "" pre - sessions and conference , march 6-11 , 1995 . contact : carolyn a . straehle , 202-687 - 5726 , gurt @ guvax . georgetown . edu , gurt 1995 , 303 icc , washington , d . c . 20057-1067 . ( this announcement ) . georgetown linguistics society ( gls ) 1995 : developments in discourse analysis . february 17-19 , 1995 . contact : coordinators of gls 1995 , 202-687 - 6166 , gls @ guvax . georgetown . edu , gls 1995 , 479 icc , washington , d . c . 20057-1068 . end of announcement . please distribute as widely as possible . thank you .\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141db6,"Subject: the english language\n \n fixed expressions and idioms in english : a corpus - based approach rosamund moon , university of birmingham ( oxford studies in lexicography and lexicology ) this is a text-based study of fixed expressions , or idioms . moon 's central argument is that fixed expressions can only be fully understood if they are considered in the context of the texts in which they occur . she examines several thousand fixed expressions and how they are being used in current english . she argues that examination of the corpus raises questions about many received ideas on fixed expressions and idioms , and suggests that new , use-centered , models are required . june 1998 352 pp . ; 9 linecuts 0-19 - 823614 - x $ 85 . 00 oxford university press _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ for more information about linguistics titles from oxford : visit the oxford university press usa web site at http : / / www . oup-usa . org or e-mail : linguistics @ oup-usa . org\n",0,0,0,0,0,0,0,0
